"Plot Title: VDO_2"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21821232, SEN S/N: 21821232)","Avg: Pressure, kPa (LGR S/N: 21821232)","Pressure Barom., kPa (LGR S/N: )","Sensor Depth, meters (LGR S/N: 21821232)"
462,08/27/23 05:52:00 PM,,,83.305,
463,08/27/23 06:52:00 PM,,,83.275,
464,08/27/23 07:52:00 PM,,,83.325,
465,08/27/23 08:52:00 PM,,,83.395,
466,08/27/23 09:52:00 PM,,,83.445,
467,08/27/23 10:52:00 PM,,,83.435,
468,08/27/23 11:52:00 PM,,,83.465,
469,08/28/23 12:52:00 AM,,,83.465,
470,08/28/23 01:52:00 AM,,,83.415,
471,08/28/23 02:52:00 AM,,,83.405,
472,08/28/23 03:52:00 AM,,,83.415,
473,08/28/23 04:52:00 AM,,,83.465,
474,08/28/23 05:52:00 AM,,,83.565,
475,08/28/23 06:52:00 AM,,,83.655,
476,08/28/23 07:52:00 AM,,,83.685,
477,08/28/23 08:52:00 AM,,,83.725,
478,08/28/23 09:52:00 AM,,,83.715,
479,08/28/23 10:52:00 AM,,,83.675,
480,08/28/23 11:52:00 AM,,,83.655,
481,08/28/23 12:52:00 PM,,,83.535,
482,08/28/23 01:52:00 PM,,,83.475,
483,08/28/23 02:52:00 PM,,,83.365,
484,08/28/23 03:52:00 PM,,,83.255,
485,08/28/23 04:52:00 PM,,,83.235,
486,08/28/23 05:52:00 PM,,,83.335,
487,08/28/23 06:52:00 PM,,,83.375,
488,08/28/23 07:52:00 PM,,,83.455,
489,08/28/23 08:52:00 PM,,,83.525,
490,08/28/23 09:52:00 PM,,,83.545,
491,08/28/23 10:52:00 PM,,,83.605,
492,08/28/23 11:52:00 PM,,,83.705,
493,08/29/23 12:52:00 AM,,,83.795,
494,08/29/23 01:52:00 AM,,,83.825,
495,08/29/23 02:52:00 AM,,,83.835,
496,08/29/23 03:52:00 AM,,,83.795,
497,08/29/23 04:52:00 AM,,,83.825,
498,08/29/23 05:52:00 AM,,,83.875,
499,08/29/23 06:52:00 AM,,,84.065,
500,08/29/23 07:52:00 AM,,,84.055,
501,08/29/23 08:52:00 AM,,,84.115,
502,08/29/23 09:52:00 AM,,,84.105,
503,08/29/23 10:52:00 AM,,,84.045,
504,08/29/23 11:52:00 AM,,,83.975,
505,08/29/23 12:52:00 PM,,,83.915,
506,08/29/23 01:52:00 PM,,,83.765,
507,08/29/23 02:52:00 PM,,,83.695,
508,08/29/23 03:52:00 PM,,,83.615,
509,08/29/23 04:52:00 PM,,,83.545,
510,08/29/23 05:52:00 PM,,,83.505,
511,08/29/23 06:52:00 PM,,,83.555,
512,08/29/23 07:52:00 PM,,,83.565,
513,08/29/23 08:52:00 PM,,,83.635,
514,08/29/23 09:52:00 PM,,,83.695,
515,08/29/23 10:52:00 PM,,,83.735,
516,08/29/23 11:52:00 PM,,,83.775,
517,08/30/23 12:52:00 AM,,,83.775,
518,08/30/23 01:52:00 AM,,,83.785,
519,08/30/23 02:52:00 AM,,,83.825,
520,08/30/23 03:52:00 AM,,,83.815,
521,08/30/23 04:52:00 AM,,,83.825,
522,08/30/23 05:52:00 AM,,,83.845,
523,08/30/23 06:52:00 AM,,,83.905,
524,08/30/23 07:52:00 AM,,,83.945,
525,08/30/23 08:52:00 AM,,,84.005,
526,08/30/23 09:52:00 AM,,,83.975,
527,08/30/23 10:52:00 AM,,,83.895,
528,08/30/23 11:52:00 AM,,,83.775,
529,08/30/23 12:52:00 PM,,,83.655,
530,08/30/23 01:52:00 PM,,,83.535,
531,08/30/23 02:52:00 PM,,,83.415,
532,08/30/23 03:52:00 PM,,,83.275,
533,08/30/23 04:52:00 PM,,,83.205,
534,08/30/23 05:52:00 PM,,,83.105,
535,08/30/23 06:52:00 PM,,,83.095,
536,08/30/23 07:52:00 PM,,,83.095,
537,08/30/23 08:52:00 PM,,,83.105,
538,08/30/23 09:52:00 PM,,,83.175,
539,08/30/23 10:52:00 PM,,,83.185,
540,08/30/23 11:52:00 PM,,,83.245,
541,08/31/23 12:52:00 AM,,,83.245,
542,08/31/23 01:52:00 AM,,,83.245,
543,08/31/23 02:52:00 AM,,,83.235,
544,08/31/23 03:52:00 AM,,,83.225,
545,08/31/23 04:52:00 AM,,,83.195,
546,08/31/23 05:52:00 AM,,,83.235,
547,08/31/23 06:52:00 AM,,,83.315,
548,08/31/23 07:52:00 AM,,,83.365,
549,08/31/23 08:52:00 AM,,,83.385,
550,08/31/23 09:52:00 AM,,,83.405,
551,08/31/23 10:52:00 AM,,,83.375,
552,08/31/23 11:52:00 AM,,,83.315,
553,08/31/23 12:52:00 PM,,,83.225,
554,08/31/23 01:52:00 PM,,,83.125,
555,08/31/23 02:52:00 PM,,,83.035,
556,08/31/23 03:52:00 PM,,,82.945,
557,08/31/23 04:52:00 PM,,,82.885,
558,08/31/23 05:52:00 PM,,,82.875,
559,08/31/23 06:52:00 PM,,,82.855,
560,08/31/23 07:52:00 PM,,,82.875,
561,08/31/23 08:52:00 PM,,,82.945,
562,08/31/23 09:52:00 PM,,,83.065,
563,08/31/23 10:52:00 PM,,,83.075,
564,08/31/23 11:52:00 PM,,,83.155,
565,09/01/23 12:52:00 AM,,,83.235,
566,09/01/23 01:52:00 AM,,,83.255,
567,09/01/23 02:52:00 AM,,,83.245,
568,09/01/23 03:52:00 AM,,,83.225,
569,09/01/23 04:52:00 AM,,,83.255,
570,09/01/23 05:52:00 AM,,,83.315,
571,09/01/23 06:52:00 AM,,,83.355,
572,09/01/23 07:52:00 AM,,,83.435,
